Month,Date,Hour,Minute,temp_avg,light_avg,humidity_avg,latitude,longitude,Result
1,15,9,25,17.7,62.7,57.6,-37.8199043,144.9404851,Does not need irrigation
1,15,9,25,16.8,66.3,49.9,-37.8197121,144.9413253,Does not need irrigation
1,15,9,35,17.1,46.8,40.9,-37.8203537,144.9404816,Need irrigation
1,15,9,35,17.7,44.7,57.4,-37.8199043,144.9404851,Does not need irrigation
1,15,9,35,16.8,45.5,51,-37.8197121,144.9413253,Does not need irrigation
1,15,9,45,17.1,44.6,49.1,-37.8195002,144.9418888,Need irrigation
1,15,10,5,17.1,16.5,46.9,-37.8195002,144.9418888,Need irrigation
1,15,10,55,17.1,11.6,46.1,-37.8195002,144.9418888,Need irrigation
1,15,9,50,16.8,27.9,50.3,-37.8197121,144.9413253,Does not need irrigation
1,15,10,40,17.4,3.4,51.8,-37.8199043,144.9404851,Does not need irrigation
1,15,10,40,16.8,2.2,46.7,-37.8197121,144.9413253,Need irrigation
1,15,11,0,16.8,5.2,39.5,-37.8203537,144.9404816,Need irrigation
1,15,10,20,16.8,3.5,48,-37.8197121,144.9413253,Need irrigation
1,15,10,25,17.1,10.5,46.2,-37.8195002,144.9418888,Need irrigation
1,15,10,25,17.1,5.7,42,-37.8203537,144.9404816,Need irrigation
1,15,17,5,12.6,10.5,55.5,-37.8195002,144.9418888,Does not need irrigation
1,15,17,5,12.6,6,56.5,-37.8203537,144.9404816,Does not need irrigation
1,15,10,30,17.4,3.5,53.5,-37.8199043,144.9404851,Does not need irrigation
1,15,10,30,16.8,3.1,46.9,-37.8197121,144.9413253,Need irrigation
1,15,20,30,12.9,92.7,55.4,-37.8195002,144.9418888,Does not need irrigation
1,15,10,45,17.1,5.4,42.5,-37.8203537,144.9404816,Need irrigation
1,15,10,50,17.4,3.4,53.3,-37.8199043,144.9404851,Does not need irrigation
1,15,11,20,16.5,5.6,42.6,-37.8203537,144.9404816,Need irrigation
1,15,11,20,16.1,2.7,48.1,-37.8197121,144.9413253,Need irrigation
1,15,11,20,17.1,3.2,53.5,-37.8199043,144.9404851,Does not need irrigation
1,15,11,40,16.5,5.4,41.8,-37.8203537,144.9404816,Need irrigation
1,15,11,40,16.1,2.2,47.5,-37.8197121,144.9413253,Need irrigation
1,15,11,40,17.1,3.1,53.2,-37.8199043,144.9404851,Does not need irrigation
1,15,11,50,17.1,3.2,53.7,-37.8199043,144.9404851,Does not need irrigation
1,15,11,50,16.1,2.9,49.2,-37.8197121,144.9413253,Need irrigation
1,15,12,10,16.8,11,46.9,-37.8195002,144.9418888,Need irrigation
1,15,12,10,17.1,3.2,54.1,-37.8199043,144.9404851,Does not need irrigation
1,15,12,10,16.1,2.9,48.3,-37.8197121,144.9413253,Need irrigation
1,15,12,20,16.5,5.4,45.9,-37.8203537,144.9404816,Need irrigation
1,15,12,20,17.1,3.2,54.6,-37.8199043,144.9404851,Does not need irrigation
1,15,12,20,16.1,3.3,49.1,-37.8197121,144.9413253,Need irrigation
1,15,14,35,14.8,5.9,43.9,-37.8203537,144.9404816,Need irrigation
1,15,14,35,15.5,3.1,55.4,-37.8199043,144.9404851,Does not need irrigation
1,15,14,35,14.5,1.5,48.8,-37.8197121,144.9413253,Need irrigation
1,15,11,10,17.1,3.1,53.3,-37.8199043,144.9404851,Does not need irrigation
1,15,11,25,16.8,11.9,46.4,-37.8195002,144.9418888,Need irrigation
1,15,12,30,17.1,3.2,54,-37.8199043,144.9404851,Does not need irrigation
1,15,12,50,16.8,3.1,55.4,-37.8199043,144.9404851,Does not need irrigation
1,15,12,50,15.8,2.9,48.9,-37.8197121,144.9413253,Need irrigation
1,15,19,0,12.6,41.7,64.9,-37.8199043,144.9404851,Does not need irrigation
1,15,11,30,16.5,5.5,42.1,-37.8203537,144.9404816,Need irrigation
1,15,11,30,16.1,2.6,47,-37.8197121,144.9413253,Need irrigation
1,15,12,0,16.5,5.7,42.3,-37.8203537,144.9404816,Need irrigation
1,15,12,0,17.1,3.2,53.7,-37.8199043,144.9404851,Does not need irrigation
1,15,12,0,16.1,3.1,49.4,-37.8197121,144.9413253,Need irrigation
1,15,12,40,16.1,5.5,46.6,-37.8203537,144.9404816,Need irrigation
1,15,12,40,16.8,3.1,54.3,-37.8199043,144.9404851,Does not need irrigation
1,15,12,40,16.1,2.2,49.6,-37.8197121,144.9413253,Need irrigation
1,15,14,25,14.8,5.9,49.2,-37.8203537,144.9404816,Need irrigation
1,15,14,25,15.5,3.1,53.8,-37.8199043,144.9404851,Does not need irrigation
1,15,14,25,14.5,1.4,48.6,-37.8197121,144.9413253,Need irrigation
1,15,16,45,13.2,10.6,54.4,-37.8195002,144.9418888,Does not need irrigation
1,15,16,45,13.2,5.9,54.3,-37.8203537,144.9404816,Does not need irrigation
1,15,13,0,16.5,10.2,47,-37.8195002,144.9418888,Need irrigation
1,15,13,0,16.1,5.8,45.6,-37.8203537,144.9404816,Need irrigation
1,15,13,5,16.8,3.2,54.4,-37.8199043,144.9404851,Does not need irrigation
1,15,13,5,15.8,3.6,48.5,-37.8197121,144.9413253,Need irrigation
1,15,13,25,15.5,2.8,49.2,-37.8197121,144.9413253,Need irrigation
1,15,13,25,16.5,2.9,55.7,-37.8199043,144.9404851,Does not need irrigation
1,15,13,35,16.1,3,54.3,-37.8199043,144.9404851,Does not need irrigation
1,15,13,40,15.8,10.3,46.7,-37.8195002,144.9418888,Need irrigation
1,15,13,45,16.1,2.9,56.2,-37.8199043,144.9404851,Does not need irrigation
1,15,13,45,15.2,2.9,47.5,-37.8197121,144.9413253,Need irrigation
1,15,14,0,15.5,10.1,45.9,-37.8195002,144.9418888,Need irrigation
1,15,14,0,15.2,5.7,42,-37.8203537,144.9404816,Need irrigation
1,15,14,5,15.8,3,52.4,-37.8199043,144.9404851,Does not need irrigation
1,15,14,5,14.8,3.2,47,-37.8197121,144.9413253,Need irrigation
1,15,14,45,14.8,5.9,45.5,-37.8203537,144.9404816,Need irrigation
1,15,14,45,15.2,3.1,56,-37.8199043,144.9404851,Does not need irrigation
1,15,14,45,14.2,2.4,49.4,-37.8197121,144.9413253,Need irrigation
1,15,14,55,15.2,3.3,56.2,-37.8199043,144.9404851,Does not need irrigation
1,15,14,55,14.2,2.2,49.6,-37.8197121,144.9413253,Need irrigation
1,15,15,5,14.8,6.1,45.9,-37.8203537,144.9404816,Need irrigation
1,15,15,5,15.2,3.2,55.7,-37.8199043,144.9404851,Does not need irrigation
1,15,15,5,14.2,2.5,49.6,-37.8197121,144.9413253,Need irrigation
1,15,15,15,14.8,10.7,48.9,-37.8195002,144.9418888,Need irrigation
1,15,15,15,14.8,5.9,47.2,-37.8203537,144.9404816,Need irrigation
1,15,15,15,14.8,3.2,56.2,-37.8199043,144.9404851,Does not need irrigation
1,15,15,15,14.2,2.5,51,-37.8197121,144.9413253,Does not need irrigation
1,15,15,25,14.5,10.2,49.4,-37.8195002,144.9418888,Need irrigation
1,15,15,25,14.2,5.9,47,-37.8203537,144.9404816,Need irrigation
1,15,16,15,13.5,6,50.7,-37.8203537,144.9404816,Does not need irrigation
1,15,15,25,14.8,3.2,58.1,-37.8199043,144.9404851,Does not need irrigation
1,15,15,25,13.9,3.7,50.8,-37.8197121,144.9413253,Does not need irrigation
1,15,16,5,13.9,10.9,51.9,-37.8195002,144.9418888,Does not need irrigation
1,15,16,5,13.5,2.4,52.7,-37.8197121,144.9413253,Does not need irrigation
1,15,16,5,14.5,3.2,59.6,-37.8199043,144.9404851,Does not need irrigation
1,15,17,10,13.2,3.2,63.3,-37.8199043,144.9404851,Does not need irrigation
1,15,17,10,11.9,2.2,55.5,-37.8197121,144.9413253,Does not need irrigation
1,15,17,25,12.6,10.1,55.9,-37.8195002,144.9418888,Does not need irrigation
1,15,15,35,14.2,10.8,49.9,-37.8195002,144.9418888,Need irrigation
1,15,15,35,13.5,3.7,50.7,-37.8197121,144.9413253,Does not need irrigation
1,15,15,45,13.9,10.9,49.9,-37.8195002,144.9418888,Need irrigation
1,15,15,45,14.5,3.1,58.4,-37.8199043,144.9404851,Does not need irrigation
1,15,15,45,13.5,3.7,51,-37.8197121,144.9413253,Does not need irrigation
1,15,19,40,12.3,83.2,58.7,-37.8203537,144.9404816,Does not need irrigation
1,15,20,40,12.9,92.9,55.4,-37.8195002,144.9418888,Does not need irrigation
1,15,16,20,13.9,3.2,59,-37.8199043,144.9404851,Does not need irrigation
1,15,16,20,13.2,4.7,52.6,-37.8197121,144.9413253,Does not need irrigation
1,15,19,30,11.9,79.5,59.3,-37.8203537,144.9404816,Does not need irrigation
1,15,19,35,12.6,85.6,65.2,-37.8199043,144.9404851,Does not need irrigation
1,15,19,35,11.6,84.1,55.9,-37.8197121,144.9413253,Does not need irrigation
1,15,16,25,13.2,10.4,52.9,-37.8195002,144.9418888,Does not need irrigation
1,15,16,25,13.2,6,54.1,-37.8203537,144.9404816,Does not need irrigation
1,15,16,50,13.5,3.2,61.9,-37.8199043,144.9404851,Does not need irrigation
1,15,16,50,12.9,4.7,54.3,-37.8197121,144.9413253,Does not need irrigation
1,15,16,55,12.9,10.6,54.8,-37.8195002,144.9418888,Does not need irrigation
1,15,17,20,13.2,3.2,64.2,-37.8199043,144.9404851,Does not need irrigation
1,15,17,20,12.3,2.2,55.4,-37.8197121,144.9413253,Does not need irrigation
1,15,17,0,13.2,3.1,63.3,-37.8199043,144.9404851,Does not need irrigation
1,15,17,0,12.3,2.4,55.2,-37.8197121,144.9413253,Does not need irrigation
1,15,17,30,12.6,6.1,56.8,-37.8203537,144.9404816,Does not need irrigation
1,15,17,30,11.9,2.2,55.2,-37.8197121,144.9413253,Does not need irrigation
1,15,17,30,12.9,3.2,62.6,-37.8199043,144.9404851,Does not need irrigation
1,15,17,40,12.6,6,58.2,-37.8203537,144.9404816,Does not need irrigation
1,15,17,40,11.9,2.3,56,-37.8197121,144.9413253,Does not need irrigation
1,15,17,40,12.9,3.2,63.6,-37.8199043,144.9404851,Does not need irrigation
1,15,17,35,12.3,10.4,56.3,-37.8195002,144.9418888,Does not need irrigation
1,15,17,45,12.6,10.6,56,-37.8195002,144.9418888,Does not need irrigation
1,15,17,55,12.6,10.5,56.3,-37.8195002,144.9418888,Does not need irrigation
1,15,18,0,12.6,6.1,57.1,-37.8203537,144.9404816,Does not need irrigation
1,15,18,0,12.9,3.2,63.3,-37.8199043,144.9404851,Does not need irrigation
1,15,18,0,11.9,2.5,56.3,-37.8197121,144.9413253,Does not need irrigation
1,15,18,5,12.3,10.2,56.3,-37.8195002,144.9418888,Does not need irrigation
1,15,18,10,12.6,6.1,58.5,-37.8203537,144.9404816,Does not need irrigation
1,15,18,10,12.9,3.2,64.1,-37.8199043,144.9404851,Does not need irrigation
1,15,18,10,11.9,2.7,56.7,-37.8197121,144.9413253,Does not need irrigation
1,15,18,20,12.3,5.7,57.4,-37.8203537,144.9404816,Does not need irrigation
1,15,18,20,12.6,2.6,63.9,-37.8199043,144.9404851,Does not need irrigation
1,15,18,20,11.9,2.8,55.5,-37.8197121,144.9413253,Does not need irrigation
1,15,18,30,12.3,10.6,56.2,-37.8195002,144.9418888,Does not need irrigation
1,15,18,30,12.3,6.2,57.8,-37.8203537,144.9404816,Does not need irrigation
1,15,18,30,12.6,2.8,64.2,-37.8199043,144.9404851,Does not need irrigation
1,15,18,30,11.6,2.9,56.2,-37.8197121,144.9413253,Does not need irrigation
1,15,18,40,12.3,11.2,55.9,-37.8195002,144.9418888,Does not need irrigation
1,15,18,40,12.3,6.6,59.6,-37.8203537,144.9404816,Does not need irrigation
1,15,18,40,12.6,4.3,65.2,-37.8199043,144.9404851,Does not need irrigation
1,15,18,40,11.6,4,56.2,-37.8197121,144.9413253,Does not need irrigation
1,15,18,50,11.9,15.9,56.5,-37.8195002,144.9418888,Does not need irrigation
1,15,18,50,12.3,10.9,59.5,-37.8203537,144.9404816,Does not need irrigation
1,15,18,50,12.6,13.5,65,-37.8199043,144.9404851,Does not need irrigation
1,15,19,10,12.3,56.2,58.1,-37.8203537,144.9404816,Does not need irrigation
1,15,19,55,12.6,89.6,63.6,-37.8199043,144.9404851,Does not need irrigation
1,15,19,55,11.9,88.5,55.5,-37.8197121,144.9413253,Does not need irrigation
1,15,20,0,12.3,91.3,56.5,-37.8195002,144.9418888,Does not need irrigation
1,15,20,0,15.2,90.9,54,-37.8203537,144.9404816,Does not need irrigation
1,15,20,5,12.9,90.5,63.6,-37.8199043,144.9404851,Does not need irrigation
1,15,20,5,12.3,89.2,55.2,-37.8197121,144.9413253,Does not need irrigation
1,15,20,10,12.6,91.9,56.2,-37.8195002,144.9418888,Does not need irrigation
1,15,20,10,16.1,92.3,48.6,-37.8203537,144.9404816,Need irrigation
1,15,20,15,12.9,91,63.3,-37.8199043,144.9404851,Does not need irrigation
1,15,20,15,12.3,89.9,55.1,-37.8197121,144.9413253,Does not need irrigation
1,15,20,20,17.4,94.1,47.5,-37.8203537,144.9404816,Need irrigation
1,15,20,35,13.2,91.8,63.6,-37.8199043,144.9404851,Does not need irrigation
1,15,20,35,12.6,90.7,54,-37.8197121,144.9413253,Does not need irrigation
1,15,20,50,13.2,93.1,54,-37.8195002,144.9418888,Does not need irrigation
1,15,20,55,18.7,94.9,45.3,-37.8203537,144.9404816,Need irrigation
1,15,20,55,12.9,91.2,53.5,-37.8197121,144.9413253,Does not need irrigation
1,15,20,55,13.5,92.4,60.9,-37.8199043,144.9404851,Does not need irrigation
1,15,21,5,14.2,92.3,61.1,-37.8199043,144.9404851,Does not need irrigation
1,15,21,5,13.2,91.4,53.3,-37.8197121,144.9413253,Does not need irrigation
1,15,21,15,14.8,92.6,59.6,-37.8199043,144.9404851,Does not need irrigation
1,15,21,15,13.9,91.7,51.8,-37.8197121,144.9413253,Does not need irrigation
1,15,21,30,14.8,94.1,49.6,-37.8195002,144.9418888,Need irrigation
1,15,21,35,15.5,93.2,56,-37.8199043,144.9404851,Does not need irrigation
1,15,21,35,14.8,93,49.2,-37.8197121,144.9413253,Need irrigation
1,15,21,45,16.8,95.3,53,-37.8199043,144.9404851,Does not need irrigation
1,15,21,45,16.5,95.4,47.3,-37.8197121,144.9413253,Need irrigation
1,15,21,55,17.4,96.5,43.9,-37.8195002,144.9418888,Need irrigation
1,15,21,55,17.1,95.4,49.6,-37.8199043,144.9404851,Need irrigation
1,15,21,55,16.8,95.5,44.7,-37.8197121,144.9413253,Need irrigation
1,15,22,5,17.1,95.7,45.1,-37.8197121,144.9413253,Need irrigation
1,15,22,5,17.4,95.6,49.4,-37.8199043,144.9404851,Need irrigation
1,15,22,15,18.1,96.8,41.4,-37.8195002,144.9418888,Need irrigation
1,15,22,15,17.7,95.8,47,-37.8199043,144.9404851,Need irrigation
1,15,22,15,17.4,95.8,42.8,-37.8197121,144.9413253,Need irrigation
1,15,22,25,18.1,97,40.7,-37.8195002,144.9418888,Need irrigation
1,15,22,25,18.1,96.3,46.6,-37.8199043,144.9404851,Need irrigation
1,15,22,25,17.7,96.3,42.9,-37.8197121,144.9413253,Need irrigation
1,15,22,35,18.7,96.9,40.6,-37.8195002,144.9418888,Need irrigation
1,15,22,40,18.4,96.3,47.5,-37.8199043,144.9404851,Need irrigation
1,15,22,45,17.7,95.9,40.4,-37.8195002,144.9418888,Need irrigation
1,15,22,45,17.1,92.1,40.9,-37.8203537,144.9404816,Need irrigation
1,15,22,50,17.7,95.2,47.2,-37.8199043,144.9404851,Need irrigation
1,15,22,55,17.1,91.5,42.5,-37.8203537,144.9404816,Need irrigation
1,15,23,0,17.4,95.1,47.5,-37.8199043,144.9404851,Need irrigation
1,15,23,10,18.1,96,46.6,-37.8199043,144.9404851,Need irrigation
1,15,23,10,22.6,97.7,38,-37.8197121,144.9413253,Need irrigation
1,15,23,15,18.1,96.8,40.3,-37.8195002,144.9418888,Need irrigation
1,15,23,20,18.4,96.1,47.3,-37.8199043,144.9404851,Need irrigation
1,15,23,20,21.9,97.7,39.5,-37.8197121,144.9413253,Need irrigation
1,15,23,45,19.4,95.9,38.7,-37.8195002,144.9418888,Need irrigation
1,16,3,25,24.5,97,31.1,-37.8199043,144.9404851,Need irrigation
1,16,3,40,26.5,96.6,27.3,-37.8195002,144.9418888,Need irrigation
1,16,5,30,28.1,97.4,24.6,-37.8199043,144.9404851,Need irrigation
1,16,5,30,29.7,97.9,29.5,-37.8197121,144.9413253,Need irrigation
1,16,6,20,27.7,97.7,23.5,-37.8199043,144.9404851,Need irrigation
1,16,6,45,28.1,97,23.5,-37.8195002,144.9418888,Need irrigation
1,16,8,0,26.1,93.1,28.6,-37.8199043,144.9404851,Need irrigation
1,16,8,0,25.8,93.4,31.4,-37.8197121,144.9413253,Need irrigation
1,16,8,40,25.5,92.6,26.9,-37.8195002,144.9418888,Need irrigation
1,16,8,45,25.5,90.1,29.8,-37.8199043,144.9404851,Need irrigation
1,15,23,50,19.7,96.3,43.9,-37.8199043,144.9404851,Need irrigation
1,16,0,0,22.3,96.4,42.1,-37.8199043,144.9404851,Need irrigation
1,16,0,0,21.9,97.5,38.5,-37.8197121,144.9413253,Need irrigation
1,16,0,10,21.9,96.6,39.8,-37.8199043,144.9404851,Need irrigation
1,16,0,10,22.6,97.5,37.7,-37.8197121,144.9413253,Need irrigation
1,16,0,20,21.3,95.9,33,-37.8203537,144.9404816,Need irrigation
1,16,0,20,24.8,97.4,36.8,-37.8197121,144.9413253,Need irrigation
1,16,0,30,23.2,96.7,37.7,-37.8199043,144.9404851,Need irrigation
1,16,0,30,23.9,97.3,36.5,-37.8197121,144.9413253,Need irrigation
1,16,0,40,24.2,96.7,27.5,-37.8203537,144.9404816,Need irrigation
1,16,0,40,24.5,97.3,34.9,-37.8197121,144.9413253,Need irrigation
1,16,0,45,24.8,97.8,32.8,-37.8195002,144.9418888,Need irrigation
1,16,1,0,24.2,96.7,35.4,-37.8199043,144.9404851,Need irrigation
1,16,1,0,23.9,97.3,35.2,-37.8197121,144.9413253,Need irrigation
1,16,1,10,24.8,97.8,32.2,-37.8195002,144.9418888,Need irrigation
1,16,1,10,23.2,96.9,34.9,-37.8199043,144.9404851,Need irrigation
1,16,1,30,25.8,97.9,31,-37.8195002,144.9418888,Need irrigation
1,16,1,30,24.5,96.9,19,-37.8203537,144.9404816,Need irrigation
1,16,1,30,24.8,97.4,34.7,-37.8197121,144.9413253,Need irrigation
1,16,1,30,24.5,96.8,33,-37.8199043,144.9404851,Need irrigation
1,16,1,40,23.5,97,34.1,-37.8199043,144.9404851,Need irrigation
1,16,1,50,25.8,97.9,31.4,-37.8195002,144.9418888,Need irrigation
1,16,1,55,24.5,96.7,33.5,-37.8199043,144.9404851,Need irrigation
1,16,2,5,24.5,97.5,34.7,-37.8197121,144.9413253,Need irrigation
1,16,2,5,23.2,96.7,35.1,-37.8199043,144.9404851,Need irrigation
1,16,2,15,23.9,96.9,35.5,-37.8199043,144.9404851,Need irrigation
1,16,2,25,24.5,97.6,33.5,-37.8197121,144.9413253,Need irrigation
1,16,2,25,23.5,96.9,34.4,-37.8199043,144.9404851,Need irrigation
1,16,2,30,24.8,97.9,31.3,-37.8195002,144.9418888,Need irrigation
1,16,2,35,25.2,97.6,34.1,-37.8197121,144.9413253,Need irrigation
1,16,2,35,23.5,97,35.4,-37.8199043,144.9404851,Need irrigation
1,16,2,45,23.5,95.5,34.1,-37.8199043,144.9404851,Need irrigation
1,16,2,45,24.2,95.7,33.3,-37.8197121,144.9413253,Need irrigation
1,16,2,55,24.2,96.1,32.4,-37.8199043,144.9404851,Need irrigation
1,16,2,55,26.1,96.6,32.4,-37.8197121,144.9413253,Need irrigation
1,16,3,5,24.8,95.9,34.1,-37.8197121,144.9413253,Need irrigation
1,16,3,5,24.2,95.7,34.1,-37.8199043,144.9404851,Need irrigation
1,16,3,15,23.9,95.6,30.8,-37.8199043,144.9404851,Need irrigation
1,16,3,15,24.5,95.5,32.4,-37.8197121,144.9413253,Need irrigation
1,16,3,35,25.8,97.8,31.6,-37.8197121,144.9413253,Need irrigation
1,16,3,35,24.8,97,29.5,-37.8199043,144.9404851,Need irrigation
1,16,4,5,25.2,97.1,29.4,-37.8199043,144.9404851,Need irrigation
1,16,4,10,26.5,98.3,27.5,-37.8195002,144.9418888,Need irrigation
1,16,4,15,26.1,97.8,30.6,-37.8197121,144.9413253,Need irrigation
1,16,4,25,27.4,98.3,25.6,-37.8195002,144.9418888,Need irrigation
1,16,4,25,25.2,97.2,28.6,-37.8199043,144.9404851,Need irrigation
1,16,4,25,26.5,97.8,30.3,-37.8197121,144.9413253,Need irrigation
1,16,4,35,25.8,97.2,27.6,-37.8199043,144.9404851,Need irrigation
1,16,4,35,27.7,97.8,30.5,-37.8197121,144.9413253,Need irrigation
1,16,4,45,26.1,97.3,25.9,-37.8199043,144.9404851,Need irrigation
1,16,4,45,29.7,97.8,29.2,-37.8197121,144.9413253,Need irrigation
1,16,4,55,27.1,97.3,26.1,-37.8199043,144.9404851,Need irrigation
1,16,4,55,29.4,97.8,30.2,-37.8197121,144.9413253,Need irrigation
1,16,5,10,26.8,97.4,25,-37.8199043,144.9404851,Need irrigation
1,16,5,20,31.3,97.9,29.5,-37.8197121,144.9413253,Need irrigation
1,16,5,20,27.4,97.4,28.1,-37.8199043,144.9404851,Need irrigation
1,16,5,25,28.7,98.5,24.2,-37.8195002,144.9418888,Need irrigation
1,16,5,40,27.7,97.4,24.8,-37.8199043,144.9404851,Need irrigation
1,16,5,40,31.6,97.9,28.4,-37.8197121,144.9413253,Need irrigation
1,16,5,50,30.3,98,28.7,-37.8197121,144.9413253,Need irrigation
1,16,7,10,26.8,94.7,24.6,-37.8199043,144.9404851,Need irrigation
1,16,8,55,24.8,87.9,32.7,-37.8197121,144.9413253,Need irrigation
1,16,8,55,25.5,89,29.2,-37.8199043,144.9404851,Need irrigation
1,16,10,40,21,12.4,44.2,-37.8195002,144.9418888,Need irrigation
1,16,10,45,20.3,1.1,45.3,-37.8197121,144.9413253,Need irrigation
1,16,10,45,21,3.2,48.6,-37.8199043,144.9404851,Need irrigation
1,16,12,20,18.7,3.4,56.2,-37.8199043,144.9404851,Does not need irrigation
1,16,12,20,17.7,1.1,51,-37.8197121,144.9413253,Does not need irrigation
1,16,12,40,18.7,3.3,56,-37.8199043,144.9404851,Does not need irrigation
1,16,12,40,17.7,1.1,50.5,-37.8197121,144.9413253,Does not need irrigation
1,16,15,15,18.1,3.3,56.5,-37.8199043,144.9404851,Does not need irrigation
1,16,15,15,17.1,1.4,50.3,-37.8197121,144.9413253,Does not need irrigation
1,16,15,30,15.8,12.5,57.3,-37.8195002,144.9418888,Does not need irrigation
1,16,15,45,16.5,3.4,61.5,-37.8199043,144.9404851,Does not need irrigation
1,16,15,45,15.5,1.3,54.8,-37.8197121,144.9413253,Does not need irrigation
1,16,16,15,16.1,3.5,62.8,-37.8199043,144.9404851,Does not need irrigation
1,16,16,15,15.5,1.5,55.4,-37.8197121,144.9413253,Does not need irrigation
1,16,6,0,26.8,94.6,26.1,-37.8199043,144.9404851,Need irrigation
1,16,6,0,27.7,94.8,29.4,-37.8197121,144.9413253,Need irrigation
1,16,6,5,30.3,98.6,21.3,-37.8195002,144.9418888,Need irrigation
1,16,6,55,30.3,98.7,23.7,-37.8195002,144.9418888,Need irrigation
1,16,7,0,28.1,97.6,25.7,-37.8199043,144.9404851,Need irrigation
1,16,7,0,31.9,98,29.8,-37.8197121,144.9413253,Need irrigation
1,16,10,55,21,3.2,48.3,-37.8199043,144.9404851,Need irrigation
1,16,10,55,20.3,1.1,44.8,-37.8197121,144.9413253,Need irrigation
1,16,13,25,18.4,12,45.9,-37.8195002,144.9418888,Need irrigation
1,16,6,10,28.1,97.6,23.9,-37.8199043,144.9404851,Need irrigation
1,16,6,10,31.9,98,27.6,-37.8197121,144.9413253,Need irrigation
1,16,6,15,29.7,98.6,22.4,-37.8195002,144.9418888,Need irrigation
1,16,7,30,26.1,93.5,27.3,-37.8199043,144.9404851,Need irrigation
1,16,6,30,27.4,97.7,27.6,-37.8199043,144.9404851,Need irrigation
1,16,6,30,29.7,98.1,29.7,-37.8197121,144.9413253,Need irrigation
1,16,9,5,25.2,87.6,30.6,-37.8199043,144.9404851,Need irrigation
1,16,9,5,24.5,87.4,33.9,-37.8197121,144.9413253,Need irrigation
1,16,18,35,15.8,10.7,61.4,-37.8195002,144.9418888,Does not need irrigation
1,16,18,45,15.5,12,57.8,-37.8195002,144.9418888,Does not need irrigation
1,16,19,30,15.8,76.1,63.6,-37.8199043,144.9404851,Does not need irrigation
1,16,19,30,15.2,75.7,55.7,-37.8197121,144.9413253,Does not need irrigation
1,16,19,50,16.1,84.5,60.9,-37.8199043,144.9404851,Does not need irrigation
1,16,19,50,15.5,84.3,54,-37.8197121,144.9413253,Does not need irrigation
1,16,6,40,29.4,96.4,28.7,-37.8197121,144.9413253,Need irrigation
1,16,6,40,27.7,96.7,23.1,-37.8199043,144.9404851,Need irrigation
1,16,6,50,28.1,97,25.7,-37.8199043,144.9404851,Need irrigation
1,16,6,50,30,96.6,29.5,-37.8197121,144.9413253,Need irrigation
1,16,10,35,20.3,1.1,45.3,-37.8197121,144.9413253,Need irrigation
1,16,10,35,21.3,3.2,48.5,-37.8199043,144.9404851,Need irrigation
1,16,10,50,21,12.4,43.9,-37.8195002,144.9418888,Need irrigation
1,16,16,25,16.5,3.4,62.5,-37.8199043,144.9404851,Does not need irrigation
1,16,7,15,26.5,95.5,25.7,-37.8195002,144.9418888,Need irrigation
1,16,7,20,26.5,93.5,25.6,-37.8199043,144.9404851,Need irrigation
1,16,7,40,26.1,93.8,-23.3,-37.8203537,144.9404816,Need irrigation
1,16,7,40,25.8,94.5,31.6,-37.8197121,144.9413253,Need irrigation
1,16,7,40,26.1,94.1,26.9,-37.8199043,144.9404851,Need irrigation
1,16,8,35,25.8,91,27.6,-37.8199043,144.9404851,Need irrigation
1,16,8,35,25.2,91.6,32.1,-37.8197121,144.9413253,Need irrigation
1,16,22,45,18.1,95.1,49.1,-37.8199043,144.9404851,Need irrigation
1,16,22,45,17.1,95.3,44.8,-37.8197121,144.9413253,Need irrigation
1,16,23,0,19,96.9,41.4,-37.8195002,144.9418888,Need irrigation
1,16,23,0,18.7,94.8,34.3,-37.8203537,144.9404816,Need irrigation
1,17,3,55,23.5,96.3,29.2,-37.8199043,144.9404851,Need irrigation
1,17,3,55,24.5,96.9,31.4,-37.8197121,144.9413253,Need irrigation
1,17,5,30,27.7,98.2,29.2,-37.8195002,144.9418888,Need irrigation
1,17,8,15,23.9,98.2,33.6,-37.8195002,144.9418888,Need irrigation
1,16,7,50,26.1,95,32.2,-37.8197121,144.9413253,Need irrigation
1,16,7,50,26.1,94.3,28,-37.8199043,144.9404851,Need irrigation
1,16,8,10,25.5,91.7,31.7,-37.8197121,144.9413253,Need irrigation
1,16,8,10,26.1,91.6,27,-37.8199043,144.9404851,Need irrigation
1,16,8,25,25.8,92,28.9,-37.8199043,144.9404851,Need irrigation
1,16,8,25,25.2,92.3,32.2,-37.8197121,144.9413253,Need irrigation
1,16,8,30,25.5,93.6,26.5,-37.8195002,144.9418888,Need irrigation
1,16,11,15,20.6,3.2,48.3,-37.8199043,144.9404851,Need irrigation
1,16,11,15,20,1.1,45.3,-37.8197121,144.9413253,Need irrigation
1,16,13,5,18.4,11.3,48.1,-37.8195002,144.9418888,Need irrigation
1,16,18,10,16.8,3.4,61.5,-37.8199043,144.9404851,Does not need irrigation
1,16,18,10,16.1,1.5,54.1,-37.8197121,144.9413253,Does not need irrigation
1,16,9,15,23.9,87.4,33.9,-37.8197121,144.9413253,Need irrigation
1,16,9,15,24.5,87.1,31.7,-37.8199043,144.9404851,Need irrigation
1,16,9,25,24.2,83.3,34.3,-37.8199043,144.9404851,Need irrigation
